,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,GroupedTenure_13-24,GroupedTenure_25-36,GroupedTenure_37-60,GroupedTenure_61-72
5138,1,0,0,0,40,1,1,1.0300330310310049,0.8908744329491616,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1.024820957725927,False,False,True,False
5139,0,1,0,0,14,1,1,1.066229983345149,0.2529885144879672,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5275141759711556,True,False,False,False
5140,0,1,1,0,68,1,1,0.1346437179181908,0.8697187878530004,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0.7369555209481845,False,False,False,True
5141,1,0,1,0,33,1,1,0.14578946523017547,0.4314533981616257,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.3911781018942666,False,True,False,False
5142,0,0,1,1,29,1,0,-1.7213788459787627,-0.42027000594889574,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.8625557124105863,False,True,False,False
5143,0,0,1,0,59,1,1,1.1008846101244079,1.151991249858874,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1.2541943368588764,False,False,True,False
5144,1,0,0,0,25,1,0,0.4793366526135872,0.40991477323743497,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47517699597302,False,True,False,False
5145,0,0,1,0,7,1,1,0.3584711048536234,-0.4996522404917965,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.28663808392872575,False,False,False,False
5146,1,1,0,0,16,1,0,0.369483315940153,0.00498922197690078,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11917786442779969,True,False,False,False
5147,1,0,1,1,38,1,0,0.47360533648603204,0.6435667332256207,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.6596030926588933,False,False,True,False
5148,0,0,1,0,10,1,1,0.32375385547770213,-0.2975114788699887,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.13589203622007828,False,False,False,False
5149,1,0,1,0,69,1,0,-1.7296051392648102,0.17791796490939785,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.38818721899188935,False,False,False,True
5150,1,1,0,0,54,0,1,-0.01721919385774095,0.6804762196687902,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.5400310132099334,False,False,True,False
5151,0,0,0,1,53,1,1,0.7002860682440923,0.9425170406699361,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.9663566547512956,False,False,True,False
5152,1,0,1,1,1,1,0,-1.7296051392648102,-2.5244560931065365,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.563982590839307,False,False,False,False
5153,0,0,0,0,41,1,1,0.48732860876966244,0.7068829339778018,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.7142020325665949,False,False,True,False
5154,0,0,0,1,31,1,0,-1.7131916326181411,-0.3639854001350606,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.8150859782054937,False,True,False,False
5155,1,1,1,0,20,1,0,1.1016822982530803,0.4788762333634273,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.7182066540811332,True,False,False,False
5156,1,0,0,1,19,0,1,-1.3302592164492097,-0.389859931713556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.7162178531022599,True,False,False,False
5157,0,0,1,0,50,1,0,0.5110844877617526,0.8532996501032956,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.8380370414181596,False,False,True,False
5158,1,0,0,1,27,1,0,-1.7461764705111655,-0.45810990527188006,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.9005296892138156,False,True,False,False
5159,1,0,1,0,54,1,0,1.144218223066613,1.1475514617878801,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.2637274567206955,False,False,True,False
5160,0,1,1,0,42,1,1,0.8987940905805235,0.8645924946546001,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.9642672153424529,False,False,True,False
5161,0,0,1,1,1,1,1,-1.8054640672134672,-2.5529215133206526,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.6115290927935026,False,False,False,False
5162,1,0,1,1,12,1,1,-1.7883156155656788,-0.9459492955155462,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-1.3033704351822895,False,False,False,False
5163,1,0,0,1,49,1,1,0.9956057658679185,1.0268435006638208,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1.1227420967859096,False,False,True,False
5164,1,0,0,0,27,1,1,0.35478467527427193,0.35500564205846974,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3936822667928388,False,True,False,False
5165,0,0,0,0,24,1,1,-1.7587103815480043,-0.5096618006251161,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.9456020073109703,True,False,False,False
5166,1,0,1,1,67,1,1,1.0751616673570354,1.2344811111226681,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.312140531955598,False,False,False,True
5167,0,0,0,0,2,1,1,-0.35510282747910504,-1.640840286179745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.4176955027305478,False,False,False,False
5168,1,0,1,0,72,1,1,1.2106139700764813,1.3287446392830595,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.4280715953692587,False,False,False,True
5169,0,1,1,0,52,1,1,1.092887356000266,1.0936919421974982,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.2053439522584175,False,False,True,False
5170,1,0,0,0,10,1,1,0.47590015063499064,-0.15708309049750205,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0222074045558997,False,False,False,False
5171,1,1,1,0,72,1,0,0.4816238529111084,1.0629428199988624,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.9961140173982005,False,False,False,True
5172,0,0,0,0,7,1,1,0.48732860876966244,-0.44332627100001504,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.20264730768560082,False,False,False,False
5173,1,1,1,1,72,1,1,1.2351441968687893,1.353281645656597,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.455010050122943,False,False,False,True
5174,0,0,1,1,51,1,1,0.6209758698604307,0.8922500335787703,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.9023259020713932,False,False,True,False
5175,0,1,1,0,26,1,1,0.9526686877619736,0.5725355825319923,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.747862959697691,False,True,False,False
5176,0,1,1,0,52,1,1,1.134073630847032,1.096686800609738,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.220152056248719,False,False,True,False
5177,1,0,0,1,47,1,0,-1.6768229992157198,-0.014020059885077308,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.5246198008397162,False,False,True,False
5178,1,0,0,0,36,1,1,-1.844683576502172,-0.26300721871671895,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.7758741352382887,False,True,False,False
5179,0,0,0,0,3,1,0,-1.733733057816103,-1.7931854263215345,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.9665426077682717,False,False,False,False
5180,0,1,0,0,1,1,1,0.4080776268091584,-1.7223087405634812,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.251354668242729,False,False,False,False
5181,1,1,0,0,12,0,1,-0.42135940108896386,-0.4361205297016381,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.4732593036860029,False,False,False,False
5182,1,0,1,0,72,1,1,1.177354241541975,1.327516040102824,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.4170654938845164,False,False,False,True
5183,1,0,0,0,12,1,0,-1.7172803775282268,-0.8783390189326219,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.2270157590709239,False,False,False,False
5184,1,1,1,0,1,1,1,0.8996909967528504,-1.5378349872856025,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.953983511094608,False,False,False,False
5185,1,0,0,0,30,1,0,0.38768206130162547,0.43983714996251666,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.47125004054038216,False,True,False,False
5186,0,0,0,0,42,1,1,-0.20746993231747013,0.4502479326723858,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2986612372474224,False,False,True,False
5187,1,0,0,0,3,1,1,0.36214966584731384,-1.089076916788618,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.756531314739667,False,False,False,False
5188,1,1,1,0,13,1,1,0.7876278777774318,0.07868382059424721,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.3044717696112039,True,False,False,False
5189,0,0,0,0,12,1,1,0.9879556193770982,0.0758873350608291,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.3627437341364482,False,False,False,False
5190,1,1,1,0,57,1,0,0.9956057658679185,1.1078321649911784,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1.187254219612242,False,False,True,False
5191,1,1,1,0,32,1,1,0.7083206057389841,0.605499952361485,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7003036191921164,False,True,False,False
5192,1,0,0,0,68,1,1,0.5378390510184924,1.0208663836256766,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.9796192845119918,False,False,False,True
5193,0,0,1,1,8,1,1,-1.733733057816103,-1.2603282051553943,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.537884016466375,False,False,False,False
5194,0,0,0,0,1,1,1,-1.7050431296307476,-2.515239407022995,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.548608070822216,False,False,False,False
5195,1,0,1,1,46,1,1,-1.7131916326181411,-0.06453809676329343,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.5762950584410653,False,False,True,False
5196,1,0,0,0,10,1,1,0.9023789180222794,-0.008621921747792357,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.26954255300508606,False,False,False,False
5197,1,1,1,0,4,0,1,-1.0557416105085782,-1.3982573755936842,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-1.4376136847076997,False,False,False,False
5198,1,1,0,0,1,1,0,-0.321994772915205,-1.9962622251018831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.6952294391187688,False,False,False,False
5199,0,1,0,0,4,1,1,0.7002860682440923,-0.6817647755354478,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.3285366588570694,False,False,False,False
5200,0,0,0,0,68,1,0,-1.7545222745750582,0.21395835967800356,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.3672879701758559,False,False,False,True
5201,1,0,1,1,58,1,0,0.8861881449317064,1.0869633820330722,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1.1375964651403425,False,False,True,False
5202,1,0,0,0,1,0,0,-1.3935411049315134,-2.3983509105679297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.3544240976968958,False,False,False,False
5203,1,1,0,0,12,1,1,0.4562961333547315,-0.14428154643497057,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.026477002182580155,False,False,False,False
5204,1,0,1,1,72,1,1,1.2136059936947148,1.3265138250043587,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.4271967163976178,False,False,False,True
5205,0,0,0,0,5,1,1,0.9939086656113989,-0.4521809492568847,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.056572327793797124,False,False,False,False
5206,0,0,1,1,20,1,0,-1.7461764705111655,-0.6211222285474683,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.0306297815148198,True,False,False,False
5207,1,0,0,1,27,1,0,-1.7925867582009514,-0.42350527603438853,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.8875024218565561,False,True,False,False
5208,0,0,0,0,31,1,1,0.7033034110129172,0.5984516900259385,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6931711623831974,False,True,False,False
5209,0,0,1,0,70,1,1,0.9448251108646945,1.233837840169509,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.2722935460853,False,False,False,True
5210,1,0,1,1,67,1,1,0.36214966584731384,0.9714295030427813,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0.887015866409498,False,False,False,True
5211,1,0,0,0,3,1,0,-0.17873175988349363,-1.3026492768961198,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.092027331290759,False,False,False,False
5212,1,0,0,0,1,1,0,-1.7050431296307476,-2.515239407022995,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.548608070822216,False,False,False,False
5213,1,0,0,1,28,1,1,-0.04957732688941592,0.24671236078865902,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.18456759484572732,False,True,False,False
5214,1,0,0,1,29,1,0,-1.733733057816103,-0.4262740709301429,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.8712228147584942,False,True,False,False
5215,0,0,0,0,4,1,0,0.503202189670676,-0.7224158315500382,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4206370386653599,False,False,False,False
5216,0,0,0,0,50,1,1,0.5965601125984813,0.8775256536997305,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0.8832088411953858,False,False,True,False
5217,0,1,1,0,34,1,0,0.2311306922838206,0.45900710010373874,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.43904380518028463,False,True,False,False
5218,1,0,1,1,67,1,0,0.7971705664511419,1.1399245902931319,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1.1528905722566707,False,False,False,True
5219,1,0,1,1,72,1,0,1.0515139104933293,1.2815916230887725,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,1.3425304432142366,False,False,False,True
5220,0,1,1,0,4,1,1,0.9785590871109937,-0.7044548951972289,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.26259255882404947,False,False,False,False
5221,0,1,0,0,7,1,1,0.6952453943633581,-0.3420121961182981,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.0589008335461331,False,False,False,False
5222,0,0,0,0,47,1,1,1.0474037125727331,0.9820887083401115,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1.1027228374401636,False,False,True,False
5223,0,0,1,1,11,1,0,-0.15873070168481984,-0.37231073547968563,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.34220290956117994,False,False,False,False
5224,1,0,0,0,40,1,0,1.0654157120466419,0.8946092434448661,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1.038472035752548,False,False,True,False
5225,1,1,1,0,40,1,0,1.016679703819255,0.8874265305626585,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0180447310943397,False,False,True,False
5226,0,0,0,0,41,1,1,-1.742018675560297,-0.1609534855026838,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.6622120378108517,False,False,True,False
5227,1,0,0,0,31,1,1,0.8888971921301785,0.6831399059661941,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8167256324233712,False,True,False,False
5228,1,0,0,0,62,1,0,-1.462763468948749,0.2085566519233151,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.2803284762696853,False,False,False,True
5229,0,0,0,0,61,1,1,1.0515139104933293,1.1798329784328039,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.2614771513828675,False,False,False,True
5230,0,0,1,1,67,0,0,-0.7382773020449837,0.5525991499283588,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.21781915547686898,False,False,False,True
5231,0,1,1,0,72,1,0,-1.4003395562376022,0.3497400742944204,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.14838369676046081,False,False,False,True
5232,1,0,1,0,62,0,1,-0.6282114325962627,0.5285516177507549,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0.23243275751658313,False,False,False,True
5233,0,1,0,0,2,1,1,0.36826320603345386,-1.3293897558001395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9472612493792031,False,False,False,False
5234,0,0,1,0,59,1,1,0.9862509652606414,1.1395282862548104,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,1.2096781001394237,False,False,True,False
5235,1,0,0,0,4,1,1,0.011542736983586118,-0.9572295090294022,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.7574862119088894,False,False,False,False
5236,1,0,1,0,72,1,1,0.8104421790105021,1.1744195964198212,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.184377451058481,False,False,False,True
5237,1,0,0,1,70,1,0,0.2508419842209024,0.9571348362732086,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8418694662019929,False,False,False,True
5238,1,0,1,0,71,1,1,-1.386769366666031,0.36322494931099397,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.13341694494963952,False,False,False,True
5239,1,0,0,1,38,1,1,0.9725526900934309,0.836564024515769,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.964208709767691,False,False,True,False
5240,1,1,0,0,19,1,1,0.8170398552108223,0.30510208942957934,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4938099200213322,True,False,False,False
5241,1,0,1,0,3,1,1,0.3852666366998882,-1.0327652270542536,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.70445600432788,False,False,False,False
5242,0,0,1,1,4,1,1,0.07346814749642684,-0.9852474577860127,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.7610684654907304,False,False,False,False
5243,0,0,0,0,4,1,1,-0.3329602722920948,-1.0815561720648403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9619256658027865,False,False,False,False
5244,1,0,1,1,18,1,0,0.9005874363939876,0.3501941298885046,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.5549790901738709,True,False,False,False
5245,1,0,0,0,51,1,1,-1.3800241323363154,0.130202445394017,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.3170188624452884,False,False,True,False
5246,0,0,0,0,13,1,1,0.7002860682440923,0.04804815972588051,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25364977281659007,True,False,False,False
5247,1,0,0,0,3,1,1,0.6125226086637111,-0.9072511745644952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.5352512060069112,False,False,False,False
5248,0,1,0,0,10,1,1,0.7002860682440923,-0.11567226380279205,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.12312949102227407,False,False,False,False
5249,1,0,1,0,61,1,0,0.975129423946824,1.1296823601998605,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.198478440529478,False,False,False,True
5250,1,0,1,0,12,1,0,-1.7378708873458177,-1.0534311108378573,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.373495137061596,False,False,False,False
5251,1,0,1,1,31,0,0,-0.773426144516596,0.0258285107150456,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.21276325723954612,False,True,False,False
5252,1,0,0,0,1,1,1,-1.7172803775282268,-2.51983133065131,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.556266717939946,False,False,False,False
5253,1,0,0,0,72,0,1,0.2664502886841096,0.9925078250087951,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.8747828035369104,False,False,False,True
5254,1,1,0,0,14,1,0,0.8142153719161233,0.1300493517194735,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.3534471524180264,True,False,False,False
5255,1,0,1,0,11,1,1,0.6156974425451026,-0.09268950382061884,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11586872145924994,False,False,False,False
5256,1,1,0,1,56,1,0,0.8943025447199044,1.051203857400198,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1.1115625665606768,False,False,True,False
5257,1,0,0,0,31,1,1,0.6293878703135517,0.6051328328758676,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6761384161715831,False,True,False,False
5258,1,0,0,0,4,1,1,-1.7503443205986693,-1.7563047039727457,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.9419572787604367,False,False,False,False
5259,1,1,1,0,21,1,1,0.2508419842209024,0.1666105562146862,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21202008880771522,True,False,False,False
5260,0,0,1,1,22,1,0,-1.6609022839507743,-0.534635913655783,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.9348549043833501,True,False,False,False
5261,1,0,0,1,1,1,0,0.3719209474232504,-1.7358762282686004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2732674146343992,False,False,False,False
5262,1,1,1,0,23,1,1,0.8142153719161233,0.4623587614608333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6182637255707158,True,False,False,False
5263,0,0,0,0,29,0,0,-0.589481596608544,0.02896889313115063,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.1538194103169943,False,True,False,False
5264,1,1,0,0,47,1,0,0.10503848390051783,0.6323273012043827,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5388432349351501,False,False,True,False
5265,0,1,1,0,65,1,1,1.1387631716215023,1.2561322031901285,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1.3485701910448962,False,False,False,True
5266,0,0,0,0,1,0,0,-1.0557416105085782,-2.2715945113294262,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.145325355823767,False,False,False,False
5267,1,0,1,1,8,1,1,-0.04957732688941592,-0.5029715759622613,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.413218870800341,False,False,False,False
5268,0,0,1,1,24,1,0,0.6708427895456908,0.4361279823020395,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.5540229183973565,True,False,False,False
5269,1,1,0,0,9,1,1,0.6851196004207492,-0.17454218589830744,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.07160258890550268,False,False,False,False
5270,1,1,0,0,5,1,0,-0.18040903998788424,-0.9506820425739768,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.8106865694970995,False,False,False,False
5271,0,1,0,0,25,1,1,0.8000230997995806,0.4834726139128142,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6307983853648573,False,True,False,False
5272,0,0,0,0,2,1,0,0.3523226674680932,-1.3901736054118645,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0008822550727763,False,False,False,False
5273,0,0,1,1,6,1,0,-1.7461764705111655,-1.5422239425397146,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-1.768118955647799,False,False,False,False
5274,1,0,1,1,41,1,0,-1.7629086909840697,-0.16799529411688746,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.6743874562538668,False,False,True,False
5275,0,0,0,0,11,1,1,-0.38318718341505503,-0.5068544034533725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5180374629714309,False,False,False,False
5276,0,1,1,0,29,1,1,0.9691110410789958,0.6773966184444355,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.8363694328145241,False,True,False,False
5277,0,0,1,1,30,1,0,-1.7587103815480043,-0.3432312222923869,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.812819072066567,False,True,False,False
5278,0,0,1,1,72,1,1,1.2447125610697631,1.3642812367764783,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.466655378280112,False,False,False,True
5279,1,0,1,1,70,1,1,0.9430772352876625,1.2041398342418692,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.2481105915111037,False,False,False,True
5280,0,0,1,0,25,1,0,-0.05893520601469133,0.18242850557167622,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1304882869822559,False,True,False,False
